flow_duration,total_fwd_packets,total_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,flow_bytes_per_sec,flow_packets_per_sec,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,bwd_iat_total,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,packet_length_mean,packet_length_std,packet_length_variance,label,attack_type
58.55309174745211,73.64415104982805,69.30238463440696,60.122744099440276,47.01857029538309,61.28372032076971,47.29216538289961,85.7085320802711,46.48512776320376,77.634713387774,47.422187584137255,63.303180976074714,84.438101414232,56.1013693082946,61.316081439392335,56.31684258715707,37.47973383128536,73.41832387539684,61.29071918141615,54.812421239812,86.17646211570656,54.85681402716473,49.30611122812988,56.6812028093342,65.4383714867899,69.34686791469142,45.587024353923084,68.81013981471851,61.72500089760844,40.782157564692724,1,Botnet
38.53486055851999,50.51120079857123,48.93360499945771,47.751687024257535,27.270886124529532,18.989373546894658,19.93342856480718,58.15564745488288,52.028996498289004,57.04584806121503,21.218175001451783,51.967083830417266,56.83099879503711,33.39491714087387,18.82514527760637,21.821419928224,32.842887967164536,43.18571382940274,29.52687530364279,21.17229618838313,53.960686814697155,23.516496533312342,43.97841730772118,38.34479569223382,41.22248134069514,51.076042418120146,31.385066717761998,45.144311966652836,35.23465022355689,18.643457229706335,0,BENIGN
37.04006260847249,76.38831033095798,59.44129218300881,51.6266682137079,31.98327806807524,14.849194768641468,29.84708123439839,61.873170003874584,46.340076134562075,49.46819975607409,37.85533886660954,86.0701135413871,72.65931616152882,43.17509747269045,48.16027612484894,42.649001182821266,52.0742136893352,40.08593756004091,43.38574598597017,43.74156876636882,49.11857208148541,39.28861489812301,58.05854269790591,42.30105648922324,50.29623925498636,68.89620270874639,21.252288172431648,53.24285932603409,53.72141400017364,29.08751032230027,1,DDoS
32.89566447088279,60.441925912178284,46.45564380558385,39.72967832492619,26.606191974091885,24.305607202137097,24.53429489926751,41.698472433044614,48.10661590844496,43.95909684498396,17.910176344207198,65.1220238866388,63.47049450338311,28.586733727731932,25.21016862505393,29.68363933839359,32.79286395890973,49.97766388780516,41.38994127695908,36.55173462131079,37.05757661288589,21.832406234670174,35.75926314705647,27.583605531067057,35.394177379846376,51.45172691419084,26.1224012166819,35.17555132279507,37.61149540858429,12.473215371635279,1,DDoS
26.341582604858473,53.283674690530205,45.713355179494705,42.08005303743813,31.37780422987794,18.80073906324625,23.642128646460453,52.24460421743379,53.6931287238445,55.4312430537882,33.84729722903043,60.103138342670206,54.14189319041596,36.721656767154585,22.37786600050301,29.10588639874498,21.09906844472072,32.139462124057715,38.38895627693545,26.259351163724457,45.916961334273964,22.295685165028054,43.22532697106241,23.187691893387903,22.901517057311946,49.477661946665116,28.670636363684558,39.80319104794204,52.42571955727465,27.946658208389064,0,BENIGN
106.50414257624706,105.54412892916801,65.20203861395999,71.54847604937996,85.85931216659213,73.55429379771513,61.720548869654635,100.96855762148938,98.0388451185222,77.28422629657527,61.953986535118695,87.10526778890477,99.5382500148028,61.36301867398305,64.55382862110977,71.83692923787234,67.98138558205474,86.66843181155129,70.71482272702086,74.76246661405541,72.11502391916102,39.16798876980467,55.173716605565794,56.694701464883394,79.07310231948392,103.06408819730522,53.47433745172093,94.93042382747234,111.9445530012447,63.26055223497106,1,Infiltration
44.57625675655319,55.0177604176998,44.761935343115496,44.52653253672573,31.631081394593906,15.320825123066378,16.75405996604649,53.785169584797934,50.55098026625346,54.32518293434424,18.446503851312876,59.21316379840415,56.73824509402825,21.95598869692602,42.54672270372616,36.477375758826014,34.73027330913475,38.631891840126706,41.62477342567533,36.30051000743208,45.48149405380684,19.205040585456643,34.15481900333892,29.356845461106204,49.8311604954393,45.598327850527355,28.766219100256585,47.814039980758764,35.32005506464621,19.14491247126234,0,BENIGN
35.6772002613293,48.47414112558579,50.26639417235815,32.86220401623474,27.710453679722306,27.180044186825548,13.95511339914105,56.12992422147476,45.69018994779498,57.66064153051647,21.213846401352374,64.91800062352154,47.72901970760153,30.550183620690795,27.129149451494843,29.40320520221282,27.73264249459358,37.101343463786364,35.36065745508229,32.84618191623675,41.67924261399872,31.63711036154194,37.35673794470362,20.380601557792357,37.543808302833774,40.41483978176967,34.17148448933244,41.8939165356823,45.4386245422705,6.687555877756063,0,BENIGN
62.78081399632351,84.51583947248976,80.93820970714843,55.92063913703179,54.463451282197695,63.054514013671444,43.402064263320625,89.55268684035357,53.7843184955961,60.99788832423075,46.750798986471075,84.26528302086926,90.7942750733046,72.50510357262614,56.064604076418235,61.57109765903688,54.143801460126994,55.79633271719687,65.06109093865518,44.795341369602355,72.67179064824315,71.13703586319798,47.9517865651645,41.0692374142922,72.61752276925047,63.47158427450147,47.762482384762336,63.37565944263911,77.0220401810046,35.28950197225578,1,Botnet
29.366040931679773,54.46628460923211,49.72208796670301,42.96158115767754,30.443580698793212,3.4736751987506693,24.994742764969743,46.499941090810225,42.30201374315669,53.10404248416774,25.935918190627923,62.87812083401804,51.13800481063736,32.741194688743185,44.76477843209526,40.15933900022465,29.029031695915506,36.47173539386876,43.829195995520095,38.32103707626412,44.96111201220848,39.61242311218042,40.779603532668936,29.79203287263791,30.737493101031525,53.45760989480649,36.840024596029075,38.32467725670095,35.732123519188356,28.5673873739332,1,Botnet
38.54080076330362,54.84730293371883,42.765342067776764,35.927713378039016,16.898737206372168,35.44339898785752,20.762678704532536,58.42654854414398,44.472285602363655,51.85235178050938,21.929179537903075,63.49100574895638,55.13778865566545,23.03936386247462,16.288702137705982,20.79105511029031,45.02379755807978,38.05999124167964,41.87590109111549,29.412969960425947,43.966393825896546,31.32479753823855,28.605333202985157,37.374533031824015,52.520562843085514,52.99827661693251,36.74781324182338,41.78090416032762,50.55529843965069,10.185035512184754,0,BENIGN
45.61540637732063,57.52015883698229,41.18443712278969,45.025339497210794,22.319925127526112,30.71329356321834,13.252454007725063,57.60833489449062,35.8710894466801,46.61573014569564,20.60253603122656,58.16331339832575,59.23313618071042,41.009237766119,14.345480332302516,18.422642901844995,25.96809901800492,33.78281033439197,35.58316350235669,30.342584521210526,32.712077123447244,23.823839615449927,35.941578524827065,36.89840347095734,35.70588875294997,55.64216351876445,33.5218097458122,44.99226610643142,41.416056810199116,8.75422713380461,0,BENIGN
33.60777107319535,56.43660887442787,52.76020078608603,37.19423990707885,21.460647130735452,37.64849544352564,23.091380963006984,49.860347613268374,51.06547284565322,48.21043121678401,28.04577663889569,68.67196127109743,61.73168568338184,27.720143465693518,23.931594717581007,28.014858131577736,33.60834506646122,44.7080764310489,42.90564026820037,39.74219980821361,51.60845253769301,32.85689369353818,22.897372208773625,31.416072748071283,36.20033163598773,47.616798137581505,26.770772439755696,43.21830104209738,43.84303536509813,33.611273672632294,0,BENIGN
44.8476006434909,49.50035129756108,52.388978218899524,58.14089019931879,9.257267939388235,23.79771885007285,34.934925656743445,46.98612145834135,47.2800015893123,46.29136285319136,15.407878284020791,65.45939941302915,58.72916274846888,26.085161225150593,47.36571587696349,25.340914810858052,42.44407251012406,35.12575884464926,41.44273389401595,30.406474349326484,52.59761196695803,32.03607156593628,23.30777885649258,36.891808897385,39.38142821118753,54.1390153696051,36.45734084589084,50.10033248831905,46.465075507234836,22.61380340303423,0,BENIGN
32.810890901617185,32.913429827984245,49.697822018869594,46.16181872298109,13.383772598880167,29.272399867375373,15.865816301854068,51.80477595190999,47.01960815330352,58.72257436607921,24.62475024457257,60.47823399895304,54.49256844050533,18.33424156917188,29.57939573608709,23.1061773844941,37.6678549290322,60.87136117058912,35.719746943513194,24.954351409239965,38.32522742364671,17.602588058921143,37.23050564706664,40.70773821275682,21.414161819863736,58.48823421284902,22.765349126893994,45.43106124741773,43.01844563264142,10.656604277599113,0,BENIGN
48.803391092176724,96.65819185567561,88.33747652000991,70.80763635149574,63.424799669846905,67.28687196778743,41.421677687597374,93.49248724331909,97.54503966409554,77.62856517241336,51.682460000091666,95.9692746794811,97.84666380228005,47.35158560430481,69.70539394840726,82.73152446301802,64.11198831205375,73.28514678237558,73.1318862490864,75.78021493406285,62.05679050608964,60.53950212101666,61.665210864800585,81.28603670472955,62.54803133205506,69.23096520760716,76.49682008163197,89.35258298570045,61.169466755980274,55.41462912371461,1,BruteForce
68.10959296714752,72.85519667560342,75.55695751137655,53.13424497876053,38.70562941872918,51.96395247338166,34.658828775900965,84.32665018763502,67.84640842404696,76.2464435960459,24.65621697627553,83.76482037589368,85.26650534572839,64.92387811876831,57.20325653569201,49.21556776654582,52.28147322131285,66.71755893196982,56.14303758649934,42.407219852711336,86.29237243374622,28.992457802144216,55.89425730226687,60.777698654438865,55.389766713279876,68.15901967679706,57.71814449971537,63.900711073675396,60.279259560325805,40.55840673233018,1,Botnet
48.27320773598912,78.56723874075944,52.00844334483297,46.010362231555945,49.49242907761286,38.370268846601505,37.12126920512269,61.04703448814229,64.31021961587108,46.54932454796146,33.03367160376011,54.05410939757729,62.30842531519392,43.357426736505865,52.94907438583577,52.989269978413766,34.6586194892042,53.858467459811415,62.234864468514864,48.66230247577402,65.95048350453808,37.997975614098706,36.42442688407866,40.28392974857225,53.0723636301912,71.1105676310353,23.285896194608277,71.20127705393706,62.993152114654315,38.874797026474816,1,DDoS
37.54892407611827,59.97642635719587,53.33588248300134,32.37553761334275,32.11956573211728,24.423460297675156,29.278394394344808,48.595099918244365,49.594401631214964,58.232262008088036,22.092701997139365,62.61947426514673,57.560072916420836,33.118061212991954,29.73886138033464,24.950657677837764,36.5314879418151,36.87367124361351,37.39954688519278,29.155619823431643,30.170783836313074,18.183008409299013,28.310742021347405,40.92828186184113,29.051504647532568,57.78205236959018,23.739906319413667,23.745142320536395,45.405797890886866,25.905994023681927,0,BENIGN
37.05177153761533,65.30576614145583,50.97348848674784,28.54184566310342,16.089510310923902,25.58413065636569,13.11248866927114,60.52982666879983,38.8590080488476,47.3848352103201,13.704807099285246,77.27990530935338,46.69971612927222,30.737386392868515,35.33783641056693,27.4304548858731,30.632327970344633,38.45355314490166,31.595623380850483,27.239691699582046,57.009963295387195,36.43591204706412,32.03395246153658,34.104456749563425,50.14619213150121,49.92540786074475,26.423834914029324,41.13353066746333,53.16521994949893,14.221719401036253,0,BENIGN
47.43532979242188,91.00724906001486,70.70540965297064,75.69965344647166,63.93658626370626,50.08313677020033,27.14081836031058,79.07458845494426,101.7671382306406,89.84165237070451,56.335882812778806,72.05150217023123,60.34320790050243,68.2735556335148,37.99406265215538,50.204637926008786,60.837262252278904,62.00317979215252,61.99913277632123,33.971019847669886,75.64420225281317,62.82872900129042,55.51936698471739,55.78224931224379,80.89340021855213,88.81770759399751,55.27470531667741,75.54558243760408,59.119703934412,44.23801368205993,0,BENIGN
30.740304646546637,52.636825548766886,46.825473751591815,46.274970658948206,26.2287857111767,17.337967593929502,24.508059070561803,58.3164353849182,46.115885628779,44.03544009933735,21.23361197902814,70.85175966171693,60.008423736128314,37.92145720597832,19.571495451999887,22.713843011988587,31.721288540069438,46.66494092975703,39.58067734103125,22.17830643344847,52.12420433072808,16.96807690458928,32.616498749278534,43.87123639923201,33.94954659009914,53.1086842432369,17.092669311129857,25.33706488244812,35.15089897364306,26.4982865125872,1,DDoS
35.43579736463704,58.47066123393137,49.50314218819666,38.44658634847489,32.967514109927414,26.987581631846847,24.144986014233652,59.19696620761365,56.008800923448185,50.35442696987994,16.80693553369253,59.391277842968954,47.27738115713607,35.29889698881028,27.280757815738408,15.65739312234679,36.95894944431891,43.450707984188234,28.933283577329384,28.666276023538785,44.08799297585938,20.28960110441509,19.599785519367543,32.19456379885553,41.945946594192534,55.131718480484764,33.00637463174446,51.613094066886234,36.77847994134554,20.724562690399978,1,PortScan
42.37384712744731,59.84324279445546,39.82261330590772,51.12527995318335,30.631385202450176,23.221121031688767,22.267362777320667,48.74358532007793,50.55224715280063,45.0378614469896,16.94789892223937,53.32441311602015,54.68360124872094,35.05104278639384,37.318548766925154,25.710531179340247,25.409958042197545,49.26999985865632,29.759932608082323,34.33096694845892,40.087222054118115,34.35830113335436,18.582758225705074,19.819663870952876,44.61522386003138,48.31454681209379,25.94385340781757,35.64903236190778,57.671836017971756,19.428362911346575,0,BENIGN
40.54200273392479,87.52266206873415,87.72086911408101,71.98194167240452,55.56608425140082,50.92601498249745,46.29413698431166,74.97918006975272,78.37249163448467,54.079829855227636,22.902173265715916,92.27297311691537,89.37225692090982,32.740469275073835,41.71303404762394,54.49168314305071,43.82754219394646,71.79650334491276,50.25709053779141,65.81321209974996,73.55055859574263,43.14186438552284,71.22944487374085,71.19847844540705,53.656703349515695,68.92410164337007,80.07504024622064,53.93959425061469,77.50998231046792,58.418081550233,0,BENIGN
45.74828733877234,92.30301647445604,63.390921899953895,60.84802136847307,42.991781841674445,28.541855801352384,40.38076529888722,62.78229588731077,56.7962112292259,56.68118250892272,28.070352794843622,72.35110985095693,54.79377814752461,41.42901182871489,42.24989268832465,35.39875690739221,61.22160017998728,41.446643393981084,53.40697489355097,45.9855253895868,52.166312669282746,34.5431532825048,37.39980576847202,51.12343043530345,44.384423569575176,62.31554527466277,14.651746272319826,54.38264097625233,66.38598553389832,16.955919340331636,1,DDoS
30.110830155945717,54.88729920124763,52.913665851897626,31.334770877292243,29.12712536222938,30.0983024094893,14.219372007990007,60.81364375280569,35.173713410886464,44.44562065374517,20.218054335930802,57.266458039801606,46.586472983482054,29.902758386200887,25.75684728289227,24.492459868456493,36.718263536793216,39.064795573846745,33.73611494964767,31.26137942879551,51.37526969396528,19.897463481645396,48.71922512523972,40.394114652033956,47.5825816860992,42.170588731983024,28.862351002909378,45.59338998660701,39.61631473801574,21.416514175654797,0,BENIGN
21.273250911809228,54.82753864215175,46.74323697179054,51.016916368403756,15.683798962824511,26.683506953032637,16.278860183854967,46.16560172385793,50.40953056860235,41.24710581977913,13.520398971649781,62.91253809666572,66.53332618828306,28.990709199757557,25.034237253155407,46.12131544677724,17.59147543724385,35.86943536272226,43.63102212903961,38.30171226198566,45.38785264650724,42.542779500443146,42.00271451634893,43.5551426837571,32.019165464297245,75.04177309567271,23.71457775788153,32.53699260979395,32.949609482041566,21.938385461104552,0,BENIGN
73.78026835983809,75.63784398698917,63.60271970073731,40.97472803585328,35.785351764990246,38.13965997016443,34.29177198869334,66.10835275486427,55.00118296404975,46.0063218705603,34.66957656823053,64.81084709643062,64.28468170355967,38.98974359725894,40.63326666383084,43.09497236950683,54.03585818691496,65.401980098086,38.39519337541114,45.93358544364956,53.789793110447285,49.20661666439007,31.224913702758062,26.235944794930145,28.16506602331669,58.16213368216054,46.5587228784079,45.287660401636124,78.36353712471487,36.24590185243823,1,DDoS
33.213120587097066,63.26472397386797,42.31800492735762,32.749783238274,13.305841343216798,15.420967494379063,15.9537469740831,62.49052705904095,29.557016763197705,46.02223986559462,17.366864961873635,54.10123728971104,49.365765226327014,23.068135475768138,22.16914572529428,15.883296050866814,32.76993572726686,49.03281925318636,16.274371319411685,27.656369738630918,44.37928615571199,26.42921915152548,26.66832948653161,41.853795993477114,44.31027483625758,59.17227188428866,22.437109469991185,42.050690882187126,42.050944223042734,11.61920987599483,0,BENIGN
47.51716882011303,59.88335386072317,44.184212512721786,59.892959600369124,28.82580482328538,37.28557863781836,20.808006509160798,49.501853222553805,43.24548845795316,44.54202335481422,24.08682751232416,54.462089815583944,48.0183896280126,27.406952546178598,19.535206224340392,30.601318299665724,35.76000676492515,43.58835080365499,29.202718524878655,35.35860768793467,42.89147592828195,23.46531372809464,38.363351552759276,26.536139681966958,32.97579752578103,57.089746938127035,30.313001720955075,44.184801181752235,46.59164405789168,21.23986942149662,0,BENIGN
